DISTANCE,TIME,RETRACAO,60ma_S,60ma_T,60ma_t,60ma_R,TEMPERATURE
1043.22,-158149.62673500003,0.9987391666666667,1042.8182633333333,553.2183333333334,-158641.78497083337,0.9998941666666666,553.1
1042.0916666666662,-157838.204575,1.0019793518518518,1042.3916938834952,553.2234951456309,-158273.53690174755,1.001123592233009,553.2
1042.1943055555557,-157282.09357500006,1.001712083333334,1041.8891668333335,553.2603333333334,-157400.54521899996,1.002573333333333,553.3
1041.374333333333,-157148.62693499998,1.0040753333333337,1041.1605605555553,553.3544444444445,-156105.91881111113,1.004708333333333,553.4
1042.073611111111,-156881.693655,1.0020694444444447,1040.9790279166668,553.3816666666668,-155939.08550958332,1.0052374999999996,553.5
1042.195185185185,-155230.043985,1.0016959259259264,1042.097641875,553.5089583333335,-155138.28566854165,1.0019727083333334,553.6
1041.28875,-153845.327595,1.0042858333333333,1042.1965208333334,553.6562500000001,-154337.48583458332,1.0016866666666664,553.7
1042.9466666666665,-153545.02765500004,0.9995281250000004,1042.2891425,553.7089583333333,-154037.18589479168,1.0014166666666664,553.8
1041.5425,-152944.427775,1.0035841666666665,1042.4121116666668,553.7908333333332,-153436.58601499998,1.0010666666666668,553.9
1041.5585416666659,-152443.92787500002,1.0035166666666673,1042.2016533333333,553.894375,-152936.08611437498,1.00167375,554.0
1042.9204166666666,-151843.32799500003,0.9995891666666666,1041.8569566666663,554.01625,-152335.48623416663,1.002657083333333,554.1
1043.1186111111108,-151342.82809500003,0.9990094444444444,1042.4857499999996,554.1016666666667,-151834.98633472223,1.0008405555555555,554.2
1042.6808333333333,-150942.428175,1.0002716666666667,1042.9277766666667,554.1816666666667,-151434.586415,0.9995616666666668,554.3
1042.767222222222,-150542.02825500004,1.0000305555555555,1042.9696625000001,554.2786111111111,-151034.186495,0.9994397222222227,554.4
1040.5400000000002,-150141.628335,1.0064766666666667,1042.507555,554.3725000000001,-150633.786575,1.0007816666666665,554.5
1043.6187499999999,-149841.328395,0.9975995833333333,1042.4452504166666,554.4570833333333,-150333.486635,1.0009679166666665,554.6
1043.384166666667,-149541.028455,0.9982633333333335,1042.6239166666667,554.5324999999999,-150033.186695,1.0004599999999997,554.7
1041.6804166666664,-149040.528555,1.0032072916666672,1042.6672431250001,554.6897916666667,-149532.68679500002,1.0003493749999997,554.8
1042.3808333333334,-148540.028655,1.0011741666666667,1041.8919433333333,554.8125,-149032.18689500002,1.0025916666666668,555.0
1043.0216666666663,-148239.728715,0.999304583333333,1041.8153820833331,554.9025,-148731.886955,1.0028120833333332,555.1
1042.7669444444446,-147739.22881500004,1.0000261111111113,1042.6458150000003,555.0761111111111,-148231.3870544444,1.0003886111111109,555.2
1043.2158333333336,-147338.82889500004,0.9987458333333333,1042.9896808333335,555.1816666666667,-147830.987135,0.9993875000000002,555.3
1044.06375,-147038.528955,0.9963099999999998,1043.315457916667,555.2570833333333,-147530.68719499998,0.9984558333333332,555.4
1044.1062499999996,-146638.129035,0.9961891666666666,1043.5750633333332,555.3625,-147130.28727499998,0.9977141666666668,555.5
1042.6245833333332,-146237.729115,1.0004683333333333,1043.64922875,555.4770833333333,-146729.88735416665,0.997505,555.6
1044.4624999999996,-145837.329195,0.9951766666666666,1043.38575625,555.5770833333332,-146329.48743458334,0.9982683333333336,555.7
1041.8195833333332,-145436.929275,1.002770833333333,1043.24166625,555.6770833333334,-145929.087515,0.998689166666667,555.8
1042.260833333333,-145036.529355,1.0014841666666665,1042.9140633333334,555.7770833333333,-145528.687595,0.9996224999999997,555.9
1043.8766666666666,-144636.12943500004,0.9968520833333333,1042.6024375000004,555.8770833333333,-145128.287675,1.0005133333333334,556.0
1042.273333333333,-144235.729515,1.00147875,1042.9683470833336,555.9770833333333,-144727.88775499997,0.9994599999999999,556.1
1040.1408333333334,-143935.429575,1.0076133333333332,1042.7711124999998,556.0524999999999,-144427.58781499998,1.0000383333333334,556.2
1040.1577777777777,-143535.029655,1.0075927777777778,1041.3047269444444,556.1688888888889,-144027.187895,1.0042766666666665,556.3
