326.45	0.69
333.45	0.69
336.05	0.69
338.45	0.69
341.15	0.69
343.75	0.69
346.55	0.69
349.35	0.69
352.75	0.69
356.95	0.69
360.75	0.69
364.65	0.69
368.45	0.69
372.15	0.69
376.05	0.69
379.85	0.69
389.55	0.69
392.25	0.69
395.05	0.69
398.75	0.69
401.85	0.69
405.55	0.69
409.85	0.69
413.85	0.69
418.75	0.69
422.45	0.69
426.55	0.69
431.55	0.69
435.65	0.69
439.55	0.69
443.85	0.69
447.45	0.69
453.05	0.69
456.85	0.69
461.15	0.69
466.15	0.69
470.75	0.69
475.25	0.69
480.85	0.69
487.35	0.69
493.15	0.69
497.65	0.69
502.15	0.69
507.45	0.69
512.75	0.69
517.35	0.69
521.75	0.69
525.55	0.69
529.75	0.69
535.75	0.69
545.55	0.69
550.05	0.69
555.75	0.69
560.95	0.69
565.85	0.69
570.85	0.69
575.45	0.69
580.25	0.69
585.05	0.69
589.85	0.69
594.15	0.69
599.05	0.69
603.95	0.69
608.65	0.69
613.75	0.69
618.75	0.69
623.65	0.69
628.45	0.69
632.65	0.69
638.25	0.69
643.45	0.69
648.55	0.69
653.55	0.69
658.65	0.69
668.65	0.69
277.65	0.69
678.65	0.69
683.55	0.69
688.65	0.69
693.55	0.69
698.55	0.69
702.45	0.69
705.45	0.69
711.45	0.69
717.05	0.69
722.25	0.69
727.45	0.69
737.45	0.69
742.55	0.69
747.45	0.69
752.45	0.69
757.45	0.69
762.55	0.69
767.65	0.69
772.65	0.69
777.75	0.69
783.05	0.69
788.15	0.69
793.35	0.69
798.45	0.69
803.65	0.69
808.85	0.692074147
814.15	0.694156615
819.35	0.698346684
824.65	0.704695252
829.85	0.711121005
835.05	0.722005323
840.35	0.733112904
845.55	0.744449502
850.85	0.76071682
856.15	0.775039567
861.35	0.789724141
866.75	0.807328815
872.05	0.825460664
877.25	0.841436883
882.55	0.860601203
887.85	0.874647738
893.15	0.891910029
898.55	0.903671329
905.15	0.915640331
910.55	0.924756153
914.95	0.933993383
919.95	0.937099788
925.25	0.940219985
930.55	0.940219985
935.95	0.940219985
941.35	0.940219985
946.65	0.940219985
952.05	0.940219985
957.55	0.940219985
962.55	0.940219985
967.85	0.940219985
973.15	0.940219985
978.35	0.940219985
983.45	0.940219985
988.75	0.940219985
993.95	0.940219985
999.15	0.940219985
1004.45	0.940219985
1009.65	0.940219985
1015.05	0.940219985
1020.25	0.940219985
1025.45	0.940219985
1030.75	0.940219985
1036.05	0.940219985
1041.35	0.940219985
1046.55	0.940219985
1051.85	0.940219985
1057.15	0.940219985
1062.45	0.940219985
1067.65	0.940219985
1072.95	0.940219985
1078.45	0.940219985
1083.75	0.940219985
1089.25	0.940219985
1094.85	0.940219985
1100.15	0.940219985
1105.45	0.940219985
1110.95	0.940219985
1116.65	0.940219985
1122.15	0.940219985
1127.65	0.940219985
1132.95	0.940219985
1138.55	0.940219985
1143.95	0.940219985
1149.35	0.940219985
1155.25	0.940219985
1161.15	0.940219985
1167.15	0.940219985
1172.65	0.940219985
1178.15	0.940219985
1183.45	0.940219985
1188.85	0.940219985
1193.95	0.940219985
1199.75	0.940219985
1205.45	0.940219985
1211.45	0.940219985
1217.15	0.940219985
1222.35	0.940219985
1226.35	0.940219985
1230.05	0.940219985
1232.95	0.940219985
1235.45	0.940219985
1237.05	0.940219985
1238.95	0.940219985
1239.95	0.940219985
1241.45	0.940219985
1242.35	0.940219985
1243.55	0.940219985
1244.25	0.940219985
1245.05	0.940219985
1245.75	0.940219985
1246.45	0.940219985
1247.05	0.940219985
1247.55	0.940219985
1247.95	0.940219985
