326.45	0.6
333.45	0.59931
336.05	0.601314
338.45	0.601182
341.15	0.598686
343.75	0.600138
346.55	0.599448
349.35	0.598686
352.75	0.598686
356.95	0.601722
360.75	0.600138
364.65	0.601722
368.45	0.60159
372.15	0.601854
376.05	0.601044
379.85	0.596976
383.65	0.60159
386.85	0.603312
389.55	0.599586
392.25	0.60318
395.05	0.601722
398.75	0.603312
401.85	0.605838
405.55	0.603048
409.85	0.6
413.85	0.598416
418.75	0.604506
422.45	0.603048
426.55	0.6
431.55	0.60159
435.65	0.6
439.55	0.604776
443.85	0.604638
447.45	0.606378
453.05	0.604914
456.85	0.603576
461.15	0.604236
466.15	0.601722
470.75	0.611334
475.25	0.604914
480.85	0.607716
487.35	0.617196
493.15	0.609462
497.65	0.611076
502.15	0.611208
507.45	0.611076
512.75	0.610806
517.35	0.612696
521.75	0.61542
525.55	0.613926
529.75	0.612696
535.75	0.615288
540.35	0.620748
545.55	0.615558
550.05	0.625188
555.75	0.622134
560.95	0.618156
565.85	0.613926
570.85	0.626724
575.45	0.62799
580.25	0.614454
585.05	0.611472
589.85	0.629676
594.15	0.621324
599.05	0.619098
603.95	0.62712
608.65	0.621996
613.75	0.616344
618.75	0.620352
623.65	0.61746
628.45	0.623388
632.65	0.62271
638.25	0.621324
643.45	0.619668
648.55	0.621324
653.55	0.6216
658.65	0.618156
663.65	0.616788
668.65	0.618294
673.65	0.621462
678.65	0.618018
683.55	0.618156
688.65	0.619668
693.55	0.619668
698.55	0.618294
702.45	0.618702
705.45	0.615822
711.45	0.616212
717.05	0.609726
722.25	0.612696
727.45	0.613926
732.45	0.612696
737.45	0.618966
742.55	0.616086
747.45	0.611076
752.45	0.609594
757.45	0.616212
762.55	0.611076
767.65	0.616212
772.65	0.614706
777.75	0.611334
783.05	0.611076
788.15	0.611208
793.35	0.609594
798.45	0.609726
803.65	0.61458
808.85	0.614706
814.15	0.609594
819.35	0.617718
824.65	0.615558
829.85	0.6243
835.05	0.622266
840.35	0.626856
845.55	0.651582
850.85	0.654018
856.15	0.661932
861.35	0.659478
866.75	0.69927
872.05	0.70269
877.25	0.702546
882.55	0.720762
887.85	0.722616
893.15	0.741528
898.55	0.749274
905.15	0.755484
910.55	0.759108
914.95	0.761106
919.95	0.759108
925.25	0.759282
930.55	0.754992
935.95	0.763098
941.35	0.761106
946.65	0.759108
952.05	0.759108
957.55	0.757134
962.55	0.763098
967.85	0.757134
973.15	0.757134
978.35	0.754992
983.45	0.757302
988.75	0.759618
993.95	0.757134
999.15	0.759108
1004.45	0.757302
1009.65	0.757302
1015.05	0.765774
1020.25	0.757134
1025.45	0.75516
1030.75	0.751224
1036.05	0.75516
1041.35	0.75516
1046.55	0.75516
1051.85	0.768114
1057.15	0.751224
1062.45	0.75516
1067.65	0.778446
1072.95	0.763272
1078.45	0.766416
1083.75	0.757134
1089.25	0.776568
1094.85	0.769968
1100.15	0.764406
1105.45	0.772482
1110.95	0.77436
1116.65	0.769968
1122.15	0.77046
1127.65	0.76827
1132.95	0.774516
1138.55	0.768432
1143.95	0.767946
1149.35	0.77046
1155.25	0.776568
1161.15	0.778614
1167.15	0.765774
1172.65	0.770136
1178.15	0.768432
1183.45	0.776568
1188.85	0.766098
1193.95	0.762084
1199.75	0.774678
1205.45	0.772482
1211.45	0.766572
1217.15	0.7728
1222.35	0.768594
1226.35	0.766734
1230.05	0.764568
1232.95	0.76272
1235.45	0.77295
1237.05	0.764868
1238.95	0.772482
1239.95	0.768594
1241.45	0.76026
1242.35	0.760878
1243.55	0.761028
1244.25	0.761028
1245.05	0.75903
1245.75	0.752958
1246.45	0.752808
1247.05	0.761028
1247.55	0.76905
1247.95	0.75918
