DISTANCE_MA5,TEMPERATURE_MA5,TIME_MA5,RETRACAO_MA5,DISTANCE_MA1,TEMPERATURE_MA1,TIME_MA1,RETRACAO_MA1,DISTANCE_MA3,TEMPERATURE_MA3,TIME_MA3,RETRACAO_MA3
986.51677,594.55,-191819.92334,1.00461,986.1733333333333,595.0,-189247.353855,1.0056683333333334,985.99306,594.9,-189569.89823,1.00622
986.41043,594.65,-191219.32346,1.00494,985.844444444444,595.1,-188580.020655,1.0066708333333334,985.89731,595.0,-189069.39833,1.00651
986.38943,594.75,-190618.72358,1.00501,986.2991666666666,595.2,-187879.32079500004,1.0052795833333332,986.10565,595.1,-188568.89843,1.00587
986.21444,594.85,-190008.1137,1.00554,985.2604166666667,595.3,-187278.720915,1.0084470833333337,985.80134,595.2,-187912.68745,1.0068
986.08755,594.95,-189392.49883,1.00593,985.4643749999997,595.4,-186628.071045,1.0078275,985.67465,595.3,-187262.03758,1.00718
985.97055,595.05,-188781.88895,1.00629,985.0891666666665,595.5,-186177.621135,1.0089816666666664,985.27132,595.4,-186694.80436,1.00842
985.89132,595.15,-188161.26907,1.00653,985.052291666666,595.6,-185476.921275,1.0090897916666666,985.20194,595.5,-186094.20448,1.00863
985.67499,595.25,-187560.66919,1.00719,985.7608333333334,595.7,-184876.321395,1.0069154166666665,985.30076,595.6,-185510.28793,1.00833
985.56263,595.35,-186980.08931,1.00753,985.0081249999997,595.8,-184275.721515,1.0092452083333334,985.27375,595.7,-184876.32139,1.00842
985.54592,595.45,-186409.51942,1.00758,985.507083333333,595.9,-183675.121635,1.0077041666666668,985.42535,595.8,-184275.72151,1.00795
985.46253,595.55,-185802.24621,1.00784,985.3394444444444,596.0,-183174.621735,1.008231944444444,985.28488,595.9,-183708.48829,1.00839
985.47909,595.65,-185221.66633,1.00779,986.0100000000003,596.1,-182774.22181500003,1.0061608333333332,985.61884,596.0,-183207.98839,1.00737
985.37978,595.75,-184661.10644,1.00809,985.3060416666667,596.2,-182273.721915,1.008322916666667,985.55183,596.1,-182740.85515,1.00757
985.18874,595.85,-184100.54655,1.00868,983.35,596.3,-181673.12203499998,1.0143291666666665,984.88868,596.2,-182240.35525,1.0096
985.17113,595.95,-183555.00166,1.00874,985.2883333333328,596.4,-181172.62213499998,1.0083797222222222,984.64812,596.3,-181706.48869,1.01034
985.2674,596.05,-182984.43177,1.00844,986.0518749999997,596.5,-180471.922275,1.006036666666667,984.89674,596.4,-181105.88881,1.00958
985.30463,596.15,-182383.83189,1.00833,985.4245833333333,596.6,-179470.922475,1.0079504166666668,985.58826,596.5,-180371.82229,1.00746
985.2798,596.25,-181853.302,1.0084,985.5124999999997,596.7,-179571.02245500003,1.0076849999999995,985.66299,596.6,-179837.95573,1.00722
