5.579999999999999e-09	0.0
1.180331735018475e-08	0.0
1.3164120009881999e-08	1.54122784581055e-12
1.4681809400970098e-08	1.305276611653235e-11
1.637447297081775e-08	2.0828318276803002e-11
1.826228346584615e-08	0.0
2.03677393453392e-08	0.0
2.271593291252515e-08	0.0
2.5334849358449996e-08	0.0
2.8255700282573346e-08	5.895156618818682e-10
3.15132956649031e-08	6.694262535359826e-09
3.514645872274085e-08	1.133468903132926e-08
3.91984885961982e-08	0.0
4.3717676376655895e-08	0.0
4.8757880628065494e-08	0.0
5.437916926001395e-08	0.0
6.064853540223634e-08	2.489475530008739e-07
6.764069581219224e-08	3.390264752344856e-06
7.543898133092945e-08	5.88218683092511e-06
8.413632999946915e-08	0.0
9.383639467142783e-08	0.0
1.046547783221293e-07	0.0
1.16720411776317e-07	0.0
1.301770902738825e-07	0.00011902375256852936
1.4518518718602548e-07	0.001896062701453549
1.6192356530548698e-07	0.0048296859082106805
1.80591708489142e-07	0.00912272530957883
2.01412099057345e-07	0.0142484999223664
2.2463286928328098e-07	0.0192801862216573
2.5053075857212e-07	0.023559585099185498
2.7941441157290794e-07	0.0269205127879645
3.116280565292735e-07	0.028828588126977903
3.475556077066285e-07	0.029394525030849
3.8762524078757545e-07	0.028929700622991
4.3231449576395446e-07	0.027826650729095
4.821559681405375e-07	0.026783563882840998
5.37743656276728e-07	0.026058931233568998
5.997400405123216e-07	0.02616606529048
6.68883978444596e-07	0.02788643030271
7.459995104506935e-07	0.03148796099203
8.320056803973374e-07	0.036632260696447004
9.279274885786795e-07	0.043250246043999
1.034908107416679e-06	0.05046703917368801
1.154222505507725e-06	0.057452436257212997
1.287292642383505e-06	0.062828631899671
1.43570441507356e-06	0.06603112313736599
1.60122655843444e-06	0.066000583991024
1.785831724494925e-06	0.062216668172012
1.991719992035775e-06	0.054977108305781
2.221345086585325e-06	0.045265627885701
2.477443623314365e-06	0.034367174684553
2.7630677213399448e-06	0.024087501522664
3.081621378127305e-06	0.014986688225135
3.4369010374910347e-06	0.007683387073943
3.833140834674909e-06	0.002959111509843
4.27506305773012e-06	0.000615521965578
4.7679344265781e-06	0.0
5.317628860477914e-06	0.0
5.9306974819454195e-06	0.0
6.614446691413625e-06	0.0
7.37702524310872e-06	0.0
8.227521359890594e-06	0.0
9.17607104444855e-06	0.0
1.023397887767825e-05	0.0
1.14138527438852e-05	0.0
1.2729754088436349e-05	0.0
1.419736549859345e-05	0.0
1.58341776047153e-05	0.0
1.765969752927095e-05	0.0
1.969568136790805e-05	0.0
2.1966393473228147e-05	0.0
2.4498895631348746e-05	0.0
2.7323369577587547e-05	0.0
3.047347669493035e-05	0.0
3.398675918208085e-05	0.0
3.7905087472113846e-05	0.0
4.2275159233956496e-05	0.0
4.714905590367475e-05	0.0
5.25848633781668e-05	0.0
5.864736426853785e-05	0.0
6.54088099632612e-05	0.0
7.29497817023838e-05	0.0
8.13601509248453e-05	0.0
9.07401503340934e-05	0.0
0.0001012015684466913	0.0
0.000112869081860252	0.0
0.00012588174111833898	0.0
0.0001403946278805065	0.0
0.00015658070314722048	0.0
0.000174632868566349	0.0
0.0001947662653873645	0.0
0.0002172208384616265	0.0
0.0002422641958458645	0.0
0.00027019479808891204	0.00010860891830000001
0.0003013455152108235	0.0018516618540980001
0.00033608759376557045	0.0034235447269550003
0.0003748350812657935	0.004341159505291
0.000418049760698805	0.003911228708003
0.00046624665394219696	0.002351345860078
0.0005200001596673955	0.0008040171639769999
0.000579950898881175	3.8926556895000004e-05
0.000646813349688615	0.0
0.0007213843622667169	0.0
0.0008045526555280335	0.0
0.0008973094086531966	0.0
0.001000760073719622	0.0
0.001116137550206365	0.0
0.00124481687838566	0.0
0.00138833162671332	0.0
