Size,Time,RetracaoCubica,60ma_S,60ma_T,60ma_t,60ma_R,Temperature
1065.7333333333331,0.06669888888888889,0.9946233333333334,,,,,555.3
1069.171388888889,0.5085850000000001,0.985038888888889,,,,,555.4
1069.5206249999999,1.1922600000000003,0.9840885416666669,1069.6214702941177,555.4714705882352,0.9082941176470588,0.9838035294117643,555.5
1067.573333333333,1.84258625,0.9894875000000001,1069.3118366666665,555.5285416666667,1.3506735416666669,0.9846641666666667,555.6
1068.6366666666665,2.5429358333333334,0.9865170833333333,1067.17852125,555.6008333333333,2.051025,0.9905783333333332,555.7
1069.1187500000005,3.043185,0.9851829166666667,1068.1158887500003,555.7070833333335,2.551275,0.9879704166666667,555.8
1068.8333333333337,3.4934099999999995,0.9859758333333334,1068.6568752083333,555.8066666666666,3.0015000000000005,0.986467708333333,555.9
1069.0400000000002,4.043684999999999,0.9854000000000002,1068.7610016666665,555.8908333333334,3.5517749999999997,0.9861749999999998,556.0
1068.4990000000005,4.643985,0.9869065000000002,1068.5380021666667,556.0176666666666,4.152071333333334,0.9867926666666669,556.1
1069.0797222222222,5.444386111111111,0.9852983333333332,1068.9047369444445,556.1616666666666,4.952473055555556,0.9857847222222222,556.3
1067.0466666666666,5.8445849999999995,0.9909341666666668,1069.0058608333334,556.2524999999999,5.352674999999999,0.9855074999999998,556.4
1068.380833333333,6.2447849999999985,0.9872272222222223,1068.438616388889,556.3755555555556,5.752875,0.9870713888888883,556.5
1069.4275,6.845085000000001,0.9843391666666669,1068.367305,556.5416666666666,6.353171666666667,0.9872683333333335,556.6
1068.2861111111115,6.978485,0.9875319444444446,1068.6640333333335,556.5622222222223,6.486570555555557,0.9864536111111109,556.7
1069.6387500000003,7.545434999999999,0.98374125,1068.8071529166668,556.6916666666667,7.053520833333334,0.9860729166666666,556.8
1069.7187499999998,7.945635416666666,0.9835229166666664,1068.8993258333333,556.7770833333333,7.453720833333333,0.9858120833333333,556.9
1067.508333333333,8.34583625,0.9896545833333334,1069.0871870833337,556.8770833333333,7.853925,0.9852766666666666,557.0
1067.5874999999999,8.645985833333334,0.9894283333333332,1068.4944158333333,556.9525,8.154075,0.9869199999999999,557.1
1066.5874999999999,8.846085833333333,0.9922116666666668,1068.0961524999998,557.0124999999999,8.354175,0.9880233333333334,557.2
1064.3451020408163,9.354672857142859,0.9985338775510202,1066.4824387755098,557.1796259183674,8.862762448979593,0.9925285714285715,557.3
1060.18,9.863260833333333,1.0103100000000003,1064.069625,557.3031941666667,9.371349999999998,0.9993133333333336,557.4
1056.7475000000002,10.16341125,1.0202595833333332,1061.7797716666666,557.3616666666667,9.6715,1.0057954166666667,557.5
1052.5741666666665,10.563610416666666,1.03238375,1057.76466,557.4833333333332,10.071700000000002,1.0173387500000002,557.7
1049.6908333333333,10.86376,1.0409275,1054.7219441666666,557.6033333333334,10.37185,1.0261558333333334,557.8
1049.3375,11.06386,1.0419616666666667,1052.4898466666666,557.6833333333333,10.571950000000001,1.0326825,557.9
1045.6891666666668,11.263960000000003,1.0529225,1050.5535566666665,557.7741666666666,10.772049999999998,1.0383891666666665,558.0
1044.7941666666668,11.56411,1.0556229166666664,1048.13909,557.9033333333334,11.072198333333333,1.0455941666666666,558.1
1042.2895833333332,11.964310833333334,1.0632612499999998,1045.4713533333331,558.0579166666666,11.4724,1.0535979166666667,558.2
1039.5241666666668,12.264459999999998,1.0717450000000002,1043.3709433333331,558.1525,11.77255,1.0599708333333333,558.3
1037.833333333333,12.56461,1.076995,1041.485722083333,558.2425,12.0727,1.0657466666666668,558.4
1036.4579166666663,12.964810000000002,1.0812800000000002,1038.5250620833333,558.3833333333333,12.4728975,1.0748654166666667,558.6
1035.3354166666666,13.36501,1.0848116666666665,1036.77741125,558.5379166666667,12.873095833333336,1.0802933333333333,558.7
1034.0666666666668,13.66516,1.0888066666666665,1035.7387083333333,558.6433333333333,13.173245,1.0835433333333333,558.8
1033.7341666666664,13.865260000000001,1.0898616666666665,1035.2909016666665,558.7125,13.373345,1.0849558333333331,558.9
1034.2041666666669,14.165410000000003,1.08838,1034.7572224999997,558.8179166666666,13.673495416666668,1.086635,559.0
1033.6933333333334,14.465560000000002,1.09,1034.0775408333332,558.9233333333333,13.973645,1.08878,559.1
1032.8504166666671,14.765709999999999,1.0926591666666667,1033.7396245833334,559.0379166666667,14.273797083333333,1.0898495833333335,559.2
1031.86,14.982485,1.0958,1033.4605,559.1075000000001,14.490575,1.090735,559.3
