Size,Time,RetracaoCubica,60ma_S,60ma_T,60ma_t,60ma_R,Temperature
1076.842,0.033350000000000005,0.999634,,,,,529.2
1077.3499999999997,0.475235,0.9982258333333335,,,,,529.3
1076.8849999999995,1.0755350000000001,0.9995187500000001,1077.2036294444447,529.3244444444446,0.6336466666666667,0.9986327777777778,529.4
1078.6437499999995,1.475735,0.9946362500000002,1077.4170695833334,529.3816666666667,0.9838224999999999,0.9980429166666668,529.5
1078.496666666667,1.775885,0.9950441666666666,1077.7695966666668,529.4525,1.2839733333333332,0.9970625000000001,529.6
1076.7370833333337,2.0760366666666665,0.9999429166666666,1078.0126666666667,529.5425,1.5841237499999998,0.9963895833333329,529.7
1076.6562499999998,2.5762866666666664,1.0001620833333333,1077.1297783333337,529.6970833333334,2.084375,0.9988487499999997,529.8
1075.9829166666666,2.776385,1.0020408333333333,1076.7036454166666,529.7524999999999,2.284475,1.0000362499999997,529.9
1076.2688888888886,3.376685,1.0012419444444447,1076.1756069444446,529.895,2.884775,1.0015019444444444,530.0
1077.3179166666669,3.8769349999999996,0.9983254166666663,1076.5314716666667,529.9970833333333,3.385025,1.000510416666667,530.1
1076.0945833333328,4.2771349999999995,1.0017229166666668,1076.7199516666665,530.0816666666667,3.785223333333333,0.9999866666666667,530.2
1076.8400000000001,4.577284999999999,0.9996516666666668,1076.8413741666666,530.1525,4.085370833333333,0.9996483333333335,530.3
1075.4516666666666,4.977485,1.0035337499999997,1076.3906600000003,530.2770833333334,4.485570416666666,1.000905416666667,530.4
1074.4194594594599,5.321126216216216,1.006429189189189,1075.7924640540543,530.37491,4.829212702702703,1.002579189189189,530.5
1071.1125000000002,5.89461,1.01576875,1073.8390129166667,530.4970833333333,5.4027,1.008065,530.6
1069.0820833333335,6.294809999999999,1.021568333333333,1071.8152975,530.57784875,5.8029,1.0137883333333333,530.7
1067.8583333333333,6.59496,1.0250783333333333,1070.0927216666666,530.6525,6.103047499999999,1.0186841666666666,530.8
1066.5224999999998,6.895109999999999,1.0289570833333332,1068.7113474999999,530.7425,6.403195833333332,1.0226395833333335,530.9
1063.948333333333,7.29531,1.0364241666666665,1066.5577566666664,530.8625,6.8033954166666675,1.0288566666666665,531.0
1063.2508333333333,7.695509999999999,1.0384879166666665,1064.79420875,530.9770833333333,7.203595833333334,1.0339795833333336,531.1
1062.98,7.995659999999998,1.0392658333333333,1063.5767783333333,531.0524999999999,7.503744999999999,1.0375241666666666,531.2
1061.500416666667,8.29581125,1.043614583333333,1063.1287145833335,531.1425,7.8039,1.0388370833333336,531.3
1059.9683333333332,8.595961666666668,1.0481375,1062.231195,531.2325000000001,8.10405,1.0414758333333334,531.4
1059.3388888888887,8.996160277777777,1.0500172222222222,1060.723018611111,531.3658333333333,8.504249999999999,1.04592,531.5
1059.4970833333332,9.496410416666665,1.0495429166666665,1059.5702083333333,531.5179166666666,9.004500000000002,1.0493266666666667,531.7
1059.447222222222,9.84658611111111,1.0496972222222223,1059.483212777778,531.6275,9.354675,1.0495855555555555,531.8
