Size,Time,RetracaoCubica,60ma_S,60ma_T,60ma_t,60ma_R,Temperature
1015.389880952381,4.436738571428572,1.0115975000000001,1017.2164222619048,439.8520238095237,3.944825833333332,1.006209285714286,439.8
1020.2558333333332,4.333830666666667,0.997118,1020.3469950000004,439.9015,3.841919,0.9969380000000001,439.9
1023.307638888889,4.39386,0.9883074999999997,1022.5678724999998,439.99027777777775,3.9019500000000003,0.9903284722222219,440.0
1022.377666666666,2.37285075,0.990750166666667,1021.9084857142856,440.10726190476174,2.7728134523809524,0.9922611904761903,440.1
1023.0149999999991,2.7787671428571428,0.9889330952380957,1021.770639180328,440.1291803278689,3.0390837704918034,0.9925937704918032,440.2
1016.7424999999995,7.295310000000001,1.0071966666666665,1022.7157869444446,440.1986111111111,6.8033955555555545,0.9897222222222223,440.3
1020.7949999999996,7.795560000000002,0.9954791666666666,1018.6278329166666,440.3016666666667,7.303645416666668,1.0017054166666666,440.4
1021.9679166666671,8.195761249999999,0.9923254166666666,1018.7783970833335,440.38166666666666,7.703848749999999,1.0014129166666668,440.5
1020.2258333333333,8.495910833333333,0.996905,1020.5779733333334,440.45250000000004,8.004,0.9962025,440.6
1018.931666666667,8.796060833333334,1.000735416666667,1021.4645970833332,440.54249999999996,8.30415,0.9935583333333334,440.7
1021.1854166666664,9.19626,0.9941600000000003,1019.7522283333333,440.66249999999997,8.70435,0.9984320833333333,440.8
1014.5870833333335,9.596460833333333,1.0139029166666667,1019.7808545833333,440.7770833333334,9.10455,0.9982787500000002,440.9
1007.3016666666667,9.896610833333334,1.0356966666666665,1016.7782516666666,440.8525,9.404699999999998,1.0073199999999998,441.0
1004.3941666666672,10.296811111111111,1.0447127777777776,1010.833383888889,440.96888888888896,9.804899999999998,1.0252486111111112,441.1
1010.3424999999997,10.697009999999999,1.0268008333333334,1005.3407083333333,441.07250000000005,10.2051,1.0418066666666665,441.2
1021.0399999999998,10.997160000000001,0.9945358333333333,1008.9025550000001,441.1570833333333,10.50525,1.0310616666666665,441.3
1023.9570833333337,11.397359999999999,0.9860320833333334,1016.4173891666669,441.2625,10.90544875,1.0085604166666666,441.4
1021.7774999999997,11.897610555555554,0.9923905555555559,1022.9044577777776,441.39861111111105,11.405699722222222,0.9891325,441.5
1017.3674999999995,12.39786,1.0055866666666666,1021.5317424999998,441.5225,11.905949999999999,0.9931495833333334,441.7
1023.5658333333334,12.698010000000002,0.9871083333333336,1019.7142916666667,441.6233333333334,12.2061,0.9985258333333333,441.9
1023.6350000000001,12.89811,0.9869600000000003,1019.7846258333333,441.7141666666667,12.406198333333334,0.9983083333333332,442.0
1011.28375,13.19826,1.0238208333333334,1018.4581395833335,441.87416666666667,12.706345833333332,1.00236875,442.1
1010.8224999999998,13.498410000000002,1.0249791666666666,1016.3020991666666,442.01416666666665,13.006495833333332,1.0087941666666667,442.2
1020.5408333333336,13.698510000000004,0.9958975,1015.8712783333332,442.1033333333333,13.206594999999998,1.0100583333333333,442.3
1023.1262499999999,13.99866,0.9885108333333333,1015.9747916666666,442.21791666666667,13.506745,1.0096920833333334,442.4
1023.7225,14.298810000000001,0.9867016666666668,1019.2560558333333,442.3341666666666,13.806895833333334,0.9999291666666666,442.6
1013.3224999999999,14.49891,1.0173300000000003,1020.6201116666666,442.4341666666666,14.006995000000003,0.9958516666666668,442.7
1014.5891666666666,14.69901,1.0135525000000003,1020.1632074999999,442.53416666666675,14.207097500000001,0.9971825000000001,442.8
1019.8891666666668,14.899110000000002,0.997805,1019.3962783333333,442.6341666666667,14.4071975,0.9994500000000001,442.9
1016.0158333333333,15.09921,1.0108875,1018.0620691666668,442.74500000000006,14.6073,1.0035566666666667,443.0
1025.6704166666666,15.399360000000001,0.9811954166666667,1017.8431529166666,442.8987499999999,14.907449583333337,1.0042754166666665,443.1
1020.1462162162167,15.90794810810811,0.9985894594594595,1021.7605994594595,443.0878829729729,15.416036756756757,0.9932024324324323,443.2
1021.5516666666666,16.316485833333335,0.9931883333333333,1022.433805,443.1833333333334,15.824575000000001,0.9914616666666666,443.3
1020.9183333333334,16.516586666666665,0.9947883333333335,1021.3245383333333,443.2340308333333,16.024675,0.9946458333333332,443.4
1020.9566666666665,16.816735833333336,0.9948045833333334,1020.8050616666666,443.3433333333334,16.324825,0.99587,443.6
1021.6083333333332,17.116885833333335,0.9929008333333331,1021.0647383333331,443.4741666666667,16.624975000000003,0.9945099999999999,443.7
1020.6591666666667,17.316985833333334,0.995645,1021.2098883333333,443.5741666666667,16.825075000000002,0.9940375,443.8
1019.9308333333332,17.517084999999998,0.9977091666666666,1020.9597083333332,443.6741666666667,17.025175,0.9947683333333335,443.9
1022.4633333333337,17.81723583333334,0.9903870833333333,1020.906625,443.80333333333334,17.325325000000003,0.9949175,444.0
1020.2533333333334,18.117385833333334,0.9968191666666665,1021.3833883333333,443.92333333333335,17.625474999999998,0.9935266666666666,444.1
1021.5470833333333,18.41753541666667,0.9930058333333333,1021.3146666666667,444.03791666666666,17.925625,0.9937116666666667,444.2
1020.1133333333332,18.717685833333334,0.9972250000000001,1021.2096674999999,444.13249999999994,18.225775000000002,0.9940141666666665,444.3
1020.7358333333333,18.917785833333333,0.9953883333333332,1021.0657225000001,444.2033333333333,18.425875,0.9944333333333334,444.4
1016.2883333333333,19.217935416666666,1.0085433333333336,1019.9414166666666,444.3179166666667,18.726025000000003,0.9977316666666666,444.5
1018.7574999999998,19.61813583333333,1.0013212500000004,1018.2259929166665,444.4579166666667,19.126225,1.0028204166666665,444.6
