Size,Time,RetracaoCubica,60ma_S,60ma_T,60ma_t,60ma_R,Temperature
1014.0215151515147,0.2667978787878788,1.0086942424242427,,,,,511.5
1013.0754166666667,0.742035,1.0115691666666666,,,,,511.6
1013.5599999999998,1.0421850000000001,1.0100333333333333,1013.4413340000001,511.56500000000005,0.5669470000000001,1.010446,511.7
1012.4883333333336,1.342335,1.0132712499999998,1013.04035375,511.6425,0.8504216666666666,1.0116325,511.8
1013.1791666666666,1.8425850000000001,1.0111897222222221,1012.9489169444441,511.788888888889,1.3506733333333336,1.0118805555555554,511.9
1012.5137499999997,2.342838333333333,1.0131779166666663,1012.8503058333334,511.9016666666667,1.8509250000000002,1.012180416666667,512.0
1015.7458333333335,2.642985,1.0035316666666667,1013.2283616666667,511.96166666666676,2.1510749999999996,1.0110433333333335,512.1
1015.8079166666666,2.9431350000000003,1.0035366666666665,1014.4143341666667,512.0425,2.4512249999999995,1.0075575,512.2
1013.5620833333336,3.3433349999999997,1.0100633333333333,1014.8722783333333,512.1625,2.8514249999999994,1.0062170833333337,512.3
1014.9370833333336,3.7435349999999996,1.0060195833333332,1014.4057358333331,512.2770833333333,3.2516249999999993,1.007605,512.4
1015.0016666666667,4.043684999999999,1.0059183333333335,1013.8373333333333,512.3525,3.5517749999999997,1.0092899999999998,512.5
1015.63875,4.3438349999999994,1.0039829166666665,1015.1003541666668,512.4425,3.8519229166666666,1.0055570833333334,512.6
1014.0170833333335,4.744035,1.0087141666666666,1015.1762775000001,512.5833333333333,4.252120416666667,1.0053454166666667,512.8
1013.6808333333333,5.044185,1.0097083333333334,1014.9638741666666,512.7033333333334,4.552270000000001,1.0059441666666669,512.9
1012.7975,5.244284999999999,1.0123733333333333,1013.9408466666667,512.7833333333333,4.75237,1.0089691666666667,513.0
1012.6270833333333,5.544436666666667,1.0128458333333334,1013.2897979166665,512.9133333333334,5.052524583333334,1.0108870833333332,513.1
1012.4887500000001,5.944635000000001,1.0132854166666663,1012.6904033333332,513.07875,5.452725,1.0126783333333336,513.3
1012.8708333333334,6.244785,1.0121058333333333,1012.6515141666665,513.2033333333334,5.7528749999999995,1.0127825000000001,513.4
1013.2129166666664,6.544935,1.0110858333333335,1012.7531520833332,513.3233333333334,6.053022916666666,1.0124691666666663,513.5
1016.8066666666665,6.845085000000001,1.0004883333333334,1013.5856800000001,513.4324999999999,6.353171666666667,1.0099916666666666,513.6
1012.8416666666666,7.145235,1.0122295833333332,1014.0364312500001,513.55875,6.653320416666667,1.0086533333333334,513.8
1013.9708333333334,7.545434999999999,1.0089316666666666,1013.942888333333,513.7233333333334,7.053520833333334,1.0089795833333333,513.9
1007.8555999999999,7.953972799999999,1.0275039999999998,1012.4959264,513.8961999999999,7.4620584,1.0133528,514.1
1007.54,8.262460833333332,1.0282858333333336,1010.4418474999999,514.0081941666667,7.77055,1.0196141666666663,514.2
1005.0749999999998,8.462561666666666,1.03583,1009.2021816666665,514.0866666666667,7.97065,1.0233533333333333,514.3
1005.6149999999999,8.662660833333334,1.0342966666666669,1007.6159716666665,514.1772225000001,8.170750000000002,1.0281716666666665,514.4
1001.370833333333,8.962810416666667,1.0474137499999998,1005.2494795833333,514.3033333333334,8.470899999999999,1.0354045833333332,514.5
999.7908333333334,9.262959999999998,1.0524483333333334,1003.4563475,514.4233333333333,8.77105,1.0409475,514.6
998.6366666666667,9.46306,1.0562133333333332,1002.1149033333335,514.5033333333334,8.97115,1.0451591666666669,514.7
998.6062499999999,9.76321125,1.0562416666666667,1000.0567704166665,514.6179166666667,9.2713,1.0516354166666668,514.8
998.2929166666668,10.16341125,1.057285,998.8024862500001,514.7787500000001,9.6715,1.0556270833333334,515.0
997.6291666666667,10.463560833333332,1.059675,998.0431941666667,514.9033333333333,9.97165,1.0580866666666666,515.1
993.627777777778,10.86376,1.0723252777777776,996.8937358333333,515.0869444444444,10.371850000000002,1.061843333333333,515.3
993.8475,11.263960000000003,1.0715358333333334,994.8316799999999,515.2433333333333,10.772049999999998,1.0684799999999999,515.4
990.8316666666668,11.464059999999998,1.0814041666666665,993.76543,515.3233333333334,10.972147499999998,1.0719,515.5
996.8091666666668,11.66416,1.0619858333333332,993.0761949999998,515.3924999999999,11.172249166666667,1.0740883333333335,515.6
991.9908333333333,11.964310833333334,1.0776329166666667,993.62619375,515.5033333333333,11.4724,1.0723224999999996,515.7
988.1800000000003,12.46456,1.0901047222222222,991.9265499999999,515.7166666666667,11.97265,1.0778669444444446,515.9
989.4366666666668,12.964810000000002,1.0860587499999999,989.3449233333334,515.8824999999999,12.4728975,1.0862858333333334,516.0
988.3424999999999,13.264960000000002,1.0900883333333333,987.943015,515.9616666666667,12.773045833333335,1.0909816666666667,516.1
992.7012500000002,13.565110000000002,1.0752904166666666,989.20238875,516.0425,13.073195416666666,1.0868745833333333,516.2
988.1354166666669,13.96531,1.0903687499999999,989.6904795833334,516.1833333333333,13.473395000000002,1.085296666666667,516.4
995.8591666666666,14.26546,1.0651241666666666,991.0396666666667,516.3033333333334,13.773545833333332,1.0808283333333335,516.5
995.338888888889,14.665660000000003,1.066946388888889,992.9864583333333,516.4561111111111,14.173746388888889,1.0745555555555553,516.6
