Size,Time,RetracaoCubica,60ma_S,60ma_T,60ma_t,60ma_R,Temperature
2782.41,2940,0.88975,2654.66383,313.17167,2055.0,1.05355,462.0
2805.28,2970,0.8681700000000001,2663.81367,318.08167,2085.0,1.04021,467.0
2690.06,3000,0.9845700000000001,2663.71833,323.00167,2115.0,1.04031,472.2
2568.65,3030,1.1308799999999999,2661.6575,327.93167,2145.0,1.04279,477.4
2708.0,3060,0.9651299999999999,2663.899,332.86667,2175.0,1.04014,482.4
2698.43,3090,0.9754299999999999,2664.0755,337.81167,2205.0,1.03994,487.6
2698.06,3120,0.9758399999999999,2664.39567,342.765,2235.0,1.03959,492.7
2663.02,3150,1.01486,2663.8195,347.73,2265.0,1.04023,498.0
2670.13,3180,1.00678,2663.28617,352.70167,2295.0,1.04082,503.1
2588.01,3210,1.10569,2664.45283,357.68333,2325.0,1.03924,508.3
2696.24,3240,0.9778100000000001,2667.31717,362.67833,2355.0,1.03568,513.6
2726.14,3270,0.94599,2671.2325,367.68167,2385.0,1.03079,518.9
2742.14,3300,0.92953,2670.53733,372.69333,2415.0,1.03147,524.1
2702.19,3330,0.9713700000000001,2668.51267,377.715,2445.0,1.03348,529.4
2714.09,3360,0.95865,2669.45267,382.74333,2475.0,1.03244,534.7
2710.09,3390,0.9629,2672.1825,388.03833,2505.0,1.02914,540.0
2706.14,3420,0.9671200000000001,2674.97583,393.395,2535.0,1.02573,545.5
2710.12,3450,0.9628700000000001,2675.36883,398.67667,2565.0,1.0253,550.9
2702.09,3480,0.9714799999999999,2676.003,403.895,2595.0,1.0246,556.3
2698.11,3510,0.97578,2676.57083,409.075,2625.0,1.02397,561.8
2694.09,3540,0.98016,2677.07167,414.23,2655.0,1.02341,567.2
2686.09,3570,0.9889399999999999,2677.43917,419.37333,2685.0,1.02299,572.7
2684.11,3600,0.99113,2677.77367,424.51333,2715.0,1.02262,578.2
2668.17,3630,1.0090000000000001,2677.8425,429.65167,2745.0,1.02254,583.7
2662.15,3660,1.01586,2683.2445,434.795,2775.0,1.01448,589.2
2666.11,3690,1.01134,2688.64167,439.94,2805.0,1.00648,594.6
2682.17,3720,0.9932799999999999,2689.02733,445.09333,2835.0,1.00604,600.2
2640.15,3750,1.0414700000000001,2692.37117,450.255,2865.0,1.00139,605.8
2648.19,3780,1.03201,2697.08517,455.42167,2895.0,0.99446,611.2
2630.17,3810,1.0533700000000001,2701.49883,460.59667,2925.0,0.98788,616.7
2612.22,3840,1.07523,2700.9245,465.785,2955.0,0.98857,622.4
2626.01,3870,1.0583799999999999,2700.58,470.985,2985.0,0.98898,628.1
2606.31,3900,1.08256,2699.90717,476.2,3015.0,0.98979,633.8
2602.15,3930,1.08776,2699.165,481.43167,3045.0,0.99069,639.7
2604.22,3960,1.08517,2698.45733,486.68,3075.0,0.99155,645.6
2604.2,3990,1.0852,2697.74933,491.95,3105.0,0.9924,651.5
2606.15,4020,1.08276,2697.07383,497.23667,3135.0,0.99322,657.2
2616.06,4050,1.0705,2696.5635,502.535,3165.0,0.99383,662.7
2610.2,4080,1.0777299999999999,2695.9555,507.84167,3195.0,0.99456,668.1
2620.44,4110,1.06514,2695.51817,513.15333,3225.0,0.99509,673.2
2610.06,4140,1.0779,2694.90783,518.47,3255.0,0.99582,678.4
2616.01,4170,1.07057,2694.39667,523.79333,3285.0,0.99644,683.7
2610.17,4200,1.0777700000000001,2693.78817,529.12167,3315.0,0.99717,689.0
2622.0,4230,1.06324,2687.217,534.455,3345.0,1.00325,694.4
2616.13,4260,1.0704200000000001,2680.548,539.795,3375.0,1.00945,699.8
2602.25,4290,1.08764,2674.61883,545.13667,3405.0,1.01523,705.1
2612.11,4320,1.0753700000000002,2680.2825,550.485,3435.0,1.00593,710.6
2622.0,4350,1.06324,2686.111,555.83667,3465.0,0.99642,715.9
2612.13,4380,1.07534,2680.21283,561.19167,3495.0,1.0021,721.2
2610.03,4410,1.07794,2674.613,566.55,3525.0,1.00758,726.6
2608.06,4440,1.08039,2674.9895,571.91333,3555.0,1.0071,732.0
2614.15,4470,1.07285,2675.4675,577.27667,3585.0,1.0065,737.3
2612.08,4500,1.0754,2669.2685,582.64167,3615.0,1.0124,742.6
2612.06,4530,1.0754299999999999,2663.06917,588.005,3645.0,1.0183,747.9
2608.17,4560,1.08025,2656.805,593.37,3675.0,1.02428,753.2
2614.06,4590,1.0729600000000001,2654.434,598.735,3705.0,1.02691,758.5
2606.15,4620,1.08276,2652.68817,604.10333,3735.0,1.02893,763.9
2602.34,4650,1.08752,2651.18983,609.44,3765.0,1.03068,769.2
2606.25,4680,1.08264,2650.78783,614.80833,3795.0,1.03117,774.5
2616.06,4710,1.0705,2649.68383,620.19,3825.0,1.03246,779.9
2632.01,4740,1.05116,2647.17717,625.57667,3855.0,1.03515,785.2
2622.06,4770,1.0631700000000002,2644.1235,630.97167,3885.0,1.0384,790.7
2610.17,4800,1.0777700000000001,2642.792,636.36833,3915.0,1.03996,796.0
2610.09,4830,1.07787,2643.48267,641.76667,3945.0,1.03907,801.3
2628.11,4860,1.05585,2642.15117,647.17,3975.0,1.04058,806.6
2612.05,4890,1.07544,2640.7115,652.57833,4005.0,1.04225,812.1
2616.05,4920,1.0705200000000001,2639.34467,657.98833,4035.0,1.04383,817.3
2616.22,4950,1.07031,2638.56467,663.4,4065.0,1.04475,822.7
2620.04,4980,1.0656299999999999,2637.72983,668.815,4095.0,1.04573,828.0
2620.03,5010,1.06565,2638.2635,674.23333,4125.0,1.04507,833.4
2620.05,5040,1.06562,2636.99367,679.655,4155.0,1.04653,838.9
2616.17,5070,1.07037,2635.16083,685.075,4185.0,1.0486,844.1
2616.11,5100,1.07044,2633.06033,690.5,4215.0,1.05095,849.6
2626.06,5130,1.0583200000000001,2631.7915,695.92667,4245.0,1.0524,855.0
2618.03,5160,1.06809,2630.1905,701.35167,4275.0,1.05422,860.2
2618.06,5190,1.06805,2628.65667,706.78167,4305.0,1.05598,865.8
2646.0,5220,1.03457,2627.65433,712.21,4335.0,1.0571,871.2
2624.11,5250,1.0606799999999998,2626.22083,717.64667,4365.0,1.05873,877.1
2628.0,5280,1.05598,2624.986,723.09167,4395.0,1.06014,883.0
2626.03,5310,1.05836,2623.78467,728.54,4425.0,1.06152,888.7
2624.06,5340,1.06074,2622.6175,733.995,4455.0,1.06286,894.5
2630.01,5370,1.05356,2621.68283,739.45,4485.0,1.06394,900.0
2634.05,5400,1.04872,2620.8485,744.905,4515.0,1.0649,905.5
2626.17,5430,1.05819,2620.1485,750.35833,4545.0,1.06572,910.9
2632.01,5460,1.05116,2619.64617,755.80667,4575.0,1.0663,916.1
2632.01,5490,1.05116,2619.07783,761.26,4605.0,1.06697,921.8
2630.05,5520,1.05351,2618.20917,766.715,4635.0,1.06797,927.5
2628.01,5550,1.05597,2618.00683,772.16833,4665.0,1.06821,933.0
2648.0,6900,1.03223,2632.49817,957.28333,6015.0,1.05071,934.6
2634.01,5580,1.04877,2617.7705,777.61833,4695.0,1.06849,938.2
2680.0,6870,0.9957,2631.96667,955.86667,5985.0,1.05135,939.1
2636.0,5610,1.04639,2617.86767,783.065,4725.0,1.06838,943.5
2648.11,6840,1.0321,2630.90283,954.28333,5955.0,1.0526,943.9
2588.65,6810,1.10487,2630.43517,952.53333,5925.0,1.05315,948.3
2632.11,5640,1.05104,2618.19917,788.505,4755.0,1.06797,948.8
2622.17,6780,1.06304,2630.95817,950.61833,5895.0,1.0525,952.9
2626.0,5670,1.05839,2618.199,793.94167,4785.0,1.06797,954.3
2622.2,6750,1.063,2630.92267,948.53667,5865.0,1.05254,957.4
2634.01,5700,1.04877,2618.66067,799.37667,4815.0,1.06741,959.9
2622.13,6720,1.0630899999999999,2630.823,946.29167,5835.0,1.05267,961.9
2646.01,5730,1.0345600000000001,2619.39167,804.805,4845.0,1.06652,965.4
2626.11,6690,1.05826,2630.72167,943.88167,5805.0,1.05279,966.2
2628.11,6660,1.05585,2630.48733,941.31333,5775.0,1.05308,970.8
2668.0,5760,1.00919,2620.45467,810.23167,4875.0,1.06526,971.2
2624.11,6630,1.0606799999999998,2630.48733,938.57667,5745.0,1.05308,975.1
2656.3,5790,1.0225899999999999,2621.323,815.64833,4905.0,1.06421,976.5
2622.08,6600,1.06315,2630.25367,935.68,5715.0,1.05336,979.4
2634.05,5820,1.04872,2621.788,821.03833,4935.0,1.06365,980.6
2640.035,6210,1.041635,2626.1712500000003,879.505,5325.0,1.05833,983.6
2642.03,5880,1.03925,2622.81783,831.69,4995.0,1.06241,986.3
2628.06,6540,1.0559100000000001,2629.85533,929.40833,5655.0,1.05385,987.5
2636.03,5910,1.04636,2623.07767,836.93833,5025.0,1.06209,988.1
2648.08,5940,1.03214,2623.71133,842.135,5055.0,1.06133,990.2
2620.02,6510,1.06566,2629.92117,926.03667,5625.0,1.05377,991.1
2634.11,5970,1.04865,2624.013,847.265,5085.0,1.06096,991.5
2638.02,6000,1.04399,2624.47717,852.33167,5115.0,1.0604,993.0
2636.02,6030,1.04637,2624.71083,857.32333,5145.0,1.06012,993.9
2630.0,6480,1.0535700000000001,2629.85517,922.51667,5595.0,1.05385,994.3
2636.02,6060,1.04637,2625.04233,862.24333,5175.0,1.05972,995.0
2632.05,6090,1.05111,2625.539,867.09167,5205.0,1.05911,996.0
2632.04,6120,1.05112,2625.87117,871.85833,5235.0,1.05871,996.6
2626.04,6450,1.05835,2629.45933,918.85333,5565.0,1.05433,997.1
2632.02,6150,1.05115,2626.03817,876.55,5265.0,1.05851,997.4
2636.02,6180,1.04637,2626.43633,881.15833,5295.0,1.05802,997.7
2632.02,6210,1.05115,2626.80283,885.69,5325.0,1.05758,998.5
2630.08,6240,1.05348,2627.16983,890.13667,5355.0,1.05713,998.8
2630.06,6420,1.0535,2629.06433,915.055,5535.0,1.05482,999.0
2632.09,6270,1.05106,2627.46883,894.50333,5385.0,1.05676,999.3
2628.04,6300,1.05593,2627.73483,898.78667,5415.0,1.05644,999.6
2636.01,6330,1.0463799999999999,2628.134,902.99,5445.0,1.05596,1000.1
2622.11,6360,1.06311,2628.36633,907.10667,5475.0,1.05567,1000.2
2632.03,6390,1.05114,2628.66583,911.13667,5505.0,1.05531,1000.3
