Size,Time,RetracaoCubica,60ma_S,60ma_T,60ma_t,60ma_R,Temperature
2558.75,1980,0.8360799999999999,2519.07783,172.61167,1095.0,0.92429,296.8
2562.49,2010,0.8324299999999999,2522.31567,176.575,1125.0,0.92059,301.3
2564.49,2040,0.8304799999999999,2522.59617,180.565,1155.0,0.92031,305.8
2564.96,2070,0.8300200000000001,2524.445,184.58333,1185.0,0.91835,310.4
2557.66,2100,0.83715,2526.17217,188.62667,1215.0,0.9165,314.9
2555.73,2130,0.83905,2529.344,192.69333,1245.0,0.91285,319.5
2554.57,2160,0.84019,2527.76267,196.785,1275.0,0.9143,324.1
2556.41,2190,0.8383799999999999,2519.189,200.90167,1305.0,0.92021,328.8
2548.75,2220,0.84596,2515.46467,205.04333,1335.0,0.92335,333.5
2554.8,2250,0.8399700000000001,2511.84117,209.20667,1365.0,0.9264,338.1
2546.75,2280,0.84796,2508.0835,213.395,1395.0,0.92957,342.9
2554.49,2310,0.8402700000000001,2508.74117,217.605,1425.0,0.9289,347.6
2550.66,2340,0.84406,2510.938,221.83333,1455.0,0.92648,352.1
2552.66,2370,0.8420799999999999,2511.6775,226.08167,1485.0,0.92572,356.7
2535.33,2400,0.8594700000000001,2512.12817,230.35,1515.0,0.92525,361.5
2543.2,2430,0.85151,2509.77083,234.63833,1545.0,0.92738,366.3
2545.13,2460,0.8495799999999999,2507.44567,238.94667,1575.0,0.92947,371.1
2542.66,2490,0.85205,2509.35083,243.26,1605.0,0.92737,375.1
2544.91,2520,0.8498,2511.2935,247.56667,1635.0,0.92523,378.6
2540.81,2550,0.8539200000000001,2521.64033,251.86,1665.0,0.90648,381.5
2538.76,2580,0.8559899999999999,2526.608,256.13333,1695.0,0.9,384.1
2550.35,2610,0.8443700000000001,2527.18,260.39167,1725.0,0.89941,386.8
2548.45,2640,0.84626,2527.28733,264.63667,1755.0,0.89931,389.7
2538.66,2670,0.85609,2527.2315,268.88,1785.0,0.89936,393.5
2544.96,2700,0.84975,2527.28067,273.12333,1815.0,0.89931,397.4
2534.97,2730,0.8598299999999999,2529.51767,277.36667,1845.0,0.89677,401.3
2534.97,2760,0.8598299999999999,2525.89967,281.61333,1875.0,0.8999,405.5
2541.08,2790,0.85364,2522.3835,285.87,1905.0,0.90293,410.1
2539.08,2820,0.8556600000000001,2518.834,290.13333,1935.0,0.90599,414.5
2540.71,2850,0.8540200000000001,2515.31167,294.405,1965.0,0.90902,419.2
2535.08,2880,0.85972,2511.6955,298.68667,1995.0,0.91215,423.8
2537.08,2910,0.85769,2517.43567,302.97667,2025.0,0.9043,428.4
2538.76,2940,0.8559899999999999,2523.20383,307.27667,2055.0,0.89643,433.1
2536.57,2970,0.85821,2531.61017,311.58667,2085.0,0.88291,437.8
2542.53,3000,0.85219,2540.11583,315.905,2115.0,0.8693,442.5
2548.85,3030,0.8458600000000001,2537.7165,320.23333,2145.0,0.87144,447.3
2538.91,3060,0.8558399999999999,2547.29817,324.56833,2175.0,0.85489,451.9
2529.03,3090,0.8659100000000001,2553.50567,328.91333,2205.0,0.84605,456.7
2544.91,3120,0.8498,2552.4235,333.26833,2235.0,0.84708,461.5
2542.62,3150,0.85209,2550.72717,337.63333,2265.0,0.84866,466.4
2544.96,3180,0.84975,2548.8785,342.00833,2295.0,0.85036,471.2
2546.42,3210,0.84829,2556.7495,346.39667,2325.0,0.83834,476.1
2544.57,3240,0.85014,2555.8815,350.79333,2355.0,0.83917,481.1
2538.86,3270,0.8558899999999999,2555.44467,355.20333,2385.0,0.83961,486.2
2542.45,3300,0.8522700000000001,2554.67467,359.62667,2415.0,0.84035,491.2
2498.17,3330,0.8983899999999999,2553.06817,364.06333,2445.0,0.84196,496.3
2550.41,3360,0.84431,2552.8625,368.51167,2475.0,0.84216,501.4
2544.96,3390,0.84975,2552.03783,372.97333,2505.0,0.84296,506.6
2540.91,3420,0.85382,2550.87833,377.44833,2535.0,0.84407,511.7
2543.26,3450,0.85145,2549.9285,381.935,2565.0,0.84498,516.8
2538.97,3480,0.85577,2549.23667,386.43833,2595.0,0.84566,522.1
2513.27,3510,0.8823,2547.7755,390.95333,2625.0,0.84709,527.3
2571.18,3540,0.82401,2547.62167,395.48167,2655.0,0.84724,532.4
2539.39,3570,0.85535,2547.143,400.02167,2685.0,0.84771,537.6
2527.2,3600,0.86779,2546.5775,404.57167,2715.0,0.84828,542.7
2530.91,3630,0.86398,2545.6925,409.135,2745.0,0.84915,547.9
2541.14,3660,0.8535799999999999,2545.16867,413.715,2775.0,0.84967,553.4
2547.02,3690,0.8476899999999999,2544.74283,418.30833,2805.0,0.85008,558.6
2550.38,3720,0.84434,2544.37567,422.915,2835.0,0.85044,564.0
2542.91,3750,0.8518,2543.98133,427.53,2865.0,0.85083,569.1
2824.16,3780,0.6218199999999999,2548.40483,432.15833,2895.0,0.84726,574.5
2552.2,3810,0.84254,2548.23333,436.80167,2925.0,0.84743,579.9
2529.33,3840,0.8656,2547.64733,441.45667,2955.0,0.84801,585.1
2854.1,3870,0.60246,2552.46633,446.12833,2985.0,0.84422,590.7
2820.06,3900,0.62454,2556.83967,450.81333,3015.0,0.84068,596.0
2820.1,3930,0.62451,2561.24583,455.50833,3045.0,0.8371,601.2
2894.16,3960,0.5777800000000001,2566.90567,460.22,3075.0,0.83273,606.8
2822.06,3990,0.62321,2571.33317,464.93833,3105.0,0.82914,611.9
2854.18,4020,0.6024,2576.42367,469.67167,3135.0,0.82508,617.5
2842.18,4050,0.61007,2581.21333,474.41667,3165.0,0.82125,622.8
2834.1,4080,0.6153,2586.0025,479.17,3195.0,0.81737,628.1
2862.1,4110,0.59742,2591.12933,483.93167,3225.0,0.81333,633.3
2781.63,4140,0.65078,2594.97883,488.70667,3255.0,0.8101,638.6
2710.39,4170,0.7034600000000001,2597.60767,493.49667,3285.0,0.80779,644.1
2789.7,4200,0.64515,2601.84717,498.295,3315.0,0.80422,649.4
2789.7,4230,0.64515,2605.9555,503.10667,3345.0,0.80078,655.0
2789.7,4260,0.64515,2610.03167,507.93167,3375.0,0.79738,660.6
2789.7,4290,0.64515,2614.149,512.77667,3405.0,0.79393,665.8
2789.7,4320,0.64515,2618.22883,517.65167,3435.0,0.79052,671.1
2472.36,4350,0.9268200000000001,2617.088,522.56333,3465.0,0.79173,676.2
2517.76,4380,0.87759,2616.738,527.52,3495.0,0.79209,681.5
2517.76,4410,0.87759,2616.19483,532.51833,3525.0,0.79264,686.7
2238.86,4440,1.24811,2611.035,537.555,3555.0,0.79934,691.9
2446.13,4470,0.95696,2609.49283,542.615,3585.0,0.80102,697.1
2399.61,4500,1.0137,2607.07033,547.69667,3615.0,0.80376,702.3
2510.54,4530,0.88518,2606.66317,552.80167,3645.0,0.80418,707.6
2123.87,4560,1.462,2599.8115,557.925,3675.0,0.81421,712.9
2312.06,4590,1.13327,2595.9945,563.05667,3705.0,0.81888,718.0
2312.06,4620,1.13327,2592.21083,568.19833,3735.0,0.8235,723.0
2722.03,4650,0.69447,2595.23283,573.35333,3765.0,0.82084,728.5
2032.01,4680,1.6693799999999999,2586.84833,578.51667,3795.0,0.83434,733.6
2601.27,4710,0.79575,2587.91817,583.68667,3825.0,0.8333,738.6
1926.01,4740,1.96045,2577.70567,588.86667,3855.0,0.85171,743.9
1926.01,4770,1.96045,2567.52967,594.055,3885.0,0.87008,749.1
2080.51,4800,1.5553299999999999,2559.82933,599.255,3915.0,0.8818,754.5
2861.95,4830,0.59751,2565.04767,604.46167,3945.0,0.87766,759.7
2539.14,4860,0.8556,2565.0515,609.67667,3975.0,0.87766,764.8
2563.8,4890,0.83115,2565.631,614.90167,4005.0,0.87708,770.2
2563.8,4920,0.83115,2565.94583,620.13833,4035.0,0.87677,775.7
2306.54,4950,1.14143,2562.01117,625.38667,4065.0,0.88159,781.3
2306.54,4980,1.14143,2558.0375,630.64833,4095.0,0.88645,786.9
2931.95,5010,0.5557300000000001,2564.463,635.92167,4125.0,0.88158,792.5
2054.43,5040,1.61532,2556.294,641.2,4155.0,0.89433,797.8
2054.43,5070,1.61532,2548.22017,646.49,4185.0,0.90699,803.6
2213.11,5100,1.2921799999999999,2542.73117,651.79,4215.0,0.91432,809.2
2213.11,5130,1.2921799999999999,2537.98017,657.1,4245.0,0.92088,814.9
1956.69,5160,1.86968,2528.08483,662.425,4275.0,0.93797,820.9
2604.42,5190,0.79286,2529.07583,667.75667,4305.0,0.93702,826.5
2473.62,5220,0.9254100000000001,2527.95433,673.10833,4335.0,0.93822,832.8
2493.55,5250,0.9034,2527.12583,678.47667,4365.0,0.93908,838.9
2040.08,5280,1.64965,2518.811,683.85,4395.0,0.95231,844.5
2779.81,5310,0.6520600000000001,2523.25333,689.23333,4425.0,0.94848,850.3
2643.02,5340,0.75863,2524.45067,694.63167,4455.0,0.94739,856.3
2643.02,5370,0.75863,2526.17783,700.035,4485.0,0.94577,861.8
2643.02,5400,0.75863,2528.10817,705.44667,4515.0,0.94395,867.4
1990.01,5430,1.77732,2519.09317,710.86833,4545.0,0.95918,873.2
2270.35,5460,1.19689,2514.58,716.28667,4575.0,0.9649,878.5
2270.35,5490,1.19689,2509.96883,721.71,4605.0,0.97072,884.0
2270.35,5520,1.19689,2505.30167,727.13667,4635.0,0.97659,889.6
2270.35,5550,1.19689,2500.759,732.56667,4665.0,0.98235,894.9
2488.23,5580,0.9092,2495.16017,738.0,4695.0,0.98714,900.5
2458.83,5610,0.94221,2493.604,743.43167,4725.0,0.9888,905.8
2458.83,5640,0.94221,2492.429,748.87167,4755.0,0.99007,911.5
2458.83,5670,0.94221,2485.84117,754.31333,4785.0,0.99574,917.2
2458.83,5700,0.94221,2479.82067,759.75,4815.0,1.00103,922.2
2618.56,5730,0.78009,2476.46167,765.19667,4845.0,1.00362,928.0
2592.83,5760,0.8035399999999999,2471.4395,770.62667,4875.0,1.00739,932.6
2592.83,5790,0.8035399999999999,2467.619,776.04333,4905.0,1.01039,936.9
2592.83,5820,0.8035399999999999,2463.26317,781.41667,4935.0,1.01374,939.9
2592.83,5850,0.8035399999999999,2459.10733,786.75,4965.0,1.01697,942.8
2592.83,5880,0.8035399999999999,2455.08617,792.02333,4995.0,1.02011,944.5
2451.0,5910,0.9512700000000001,2448.2345,797.24333,5025.0,1.026,946.5
2652.57,5940,0.75047,2446.0835,802.40333,5055.0,1.02767,948.2
2098.12,5970,1.5165,2435.879,807.49167,5085.0,1.04122,949.4
