Size,Time,RetracaoCubica,60ma_S,60ma_T,60ma_t,60ma_R,Temperature
1054.1243902439028,0.3334978048780488,1.0013904878048778,,,,,571.5
1053.4616666666668,0.875435,1.0032800000000004,1053.8928050000002,571.5358333333332,0.5335983333333334,1.0020516666666668,571.6
1053.720277777778,1.3756849999999998,1.0025825,1053.2945927777778,571.6016666666667,0.8837719444444444,1.003768333333333,571.7
1055.1208333333334,1.775885,0.9985575,1053.7810700000002,571.6816666666667,1.2839733333333332,1.0023950000000001,571.8
1056.297916666667,2.326161666666667,0.9952452083333331,1055.3333295833338,571.8116666666666,1.834249375,0.9979810416666667,571.9
1055.6658333333335,2.776385,0.9970141666666668,1055.9765695833332,571.9016666666668,2.284475,0.9961470833333333,572.0
1055.9125,3.376685,0.9963294444444443,1055.683823611111,571.9980555555555,2.884775,0.9969744444444442,572.1
1056.3358333333335,3.776885,0.9951183333333335,1055.9806391666668,572.0725000000001,3.2849750000000006,0.9961341666666668,572.2
1055.7494444444446,4.177085,0.9967902777777776,1055.9962402777778,572.1786111111111,3.6851738888888885,0.9960902777777778,572.3
1058.043888888889,4.777384999999999,0.9903302777777778,1056.631166388889,572.315,4.2854705555555554,0.9943033333333336,572.4
1059.8241666666665,5.1775850000000005,0.9853666666666666,1057.700735,572.3816666666667,4.68567,0.9912958333333334,572.5
1053.2751351351355,5.586123513513515,1.004141351351351,1057.9563375675677,572.4803602702702,5.094211621621622,0.9906748648648648,572.6
1042.0049999999999,5.99466,1.0367533333333332,1053.7621800000002,572.5756916666667,5.502750000000002,1.0027566666666667,572.7
1036.8508333333336,6.294809999999999,1.0523366666666665,1047.5874583333332,572.65784875,5.8029,1.0206841666666666,572.8
1030.92,6.59496,1.07057,1040.2420416666666,572.7325000000001,6.103047499999999,1.0422041666666668,572.9
1027.9233333333334,6.895109999999999,1.0799641666666673,1035.2315545833333,572.8379166666667,6.403195833333332,1.0574045833333334,573.0
1024.1141666666665,7.29531,1.0920579166666664,1029.2657783333332,572.9625,6.8033954166666675,1.0758279166666669,573.1
1021.7733333333334,7.595459999999999,1.0995675000000003,1025.9064308333334,573.0524999999999,7.1035466666666665,1.0863833333333333,573.2
1020.9420833333332,7.895609999999999,1.1023100000000003,1023.7564929166666,573.1425,7.403694999999999,1.093225,573.3
1017.8450000000003,8.195761666666666,1.1123483333333335,1021.7108191666667,573.2325000000001,7.703849999999999,1.0998108333333334,573.4
1016.3362499999997,8.495911249999999,1.1172991666666667,1019.6792016666667,573.3379166666667,8.004,1.1064016666666665,573.5
1014.2833333333332,8.796060833333334,1.1240866666666665,1017.4834441666667,573.4324999999999,8.304149999999998,1.1135625,573.6
1015.9791666666664,9.096210000000001,1.1184675,1016.1141591666668,573.5379166666667,8.604300000000002,1.1180370833333335,573.7
1014.7133333333335,9.39636,1.122655,1015.5423191666667,573.6324999999999,8.90445,1.1199183333333333,573.8
1014.5933333333331,9.79656111111111,1.1230750000000003,1014.9736288888889,573.7658333333334,9.304649999999999,1.121803611111111,573.9
1009.7041666666663,10.29681125,1.1395075,1013.7862637500001,573.8970833333335,9.8049,1.1257833333333334,574.0
1011.4424999999998,10.596960000000001,1.1337074999999999,1012.4960408333333,573.9616666666667,10.10505,1.1301291666666666,574.1
1011.5195833333328,10.89711,1.1333524999999998,1011.4764587499998,574.0425,10.405199999999999,1.1335570833333335,574.2
1009.6641666666666,11.19726,1.1396033333333333,1010.5645549999998,574.1324999999999,10.705350000000001,1.1366033333333334,574.3
1009.7299999999998,11.597460277777778,1.139403333333333,1010.4980613888888,574.2658333333334,11.105548888888888,1.13681,574.4
1008.1399999999999,11.997660833333335,1.1447774999999998,1009.86186,574.3725000000001,11.505749999999999,1.1389508333333331,574.5
1007.6458333333334,12.19776,1.14646,1009.0476808333334,574.4324999999999,11.70585,1.1417108333333335,574.6
1008.1491666666667,12.59796,1.1447513888888896,1008.6598469444447,574.5525,12.10605,1.1430222222222222,574.7
1009.2604166666666,13.098210000000002,1.141012083333333,1008.1496604166667,574.6970833333335,12.60629625,1.1447529166666668,574.8
1010.993333333333,13.498410000000002,1.1351920833333333,1009.2590629166667,574.7816666666666,13.006495416666668,1.141030833333333,574.9
1008.4233333333332,13.79856,1.143815,1009.6319308333333,574.8525,13.306645000000001,1.1397691666666667,575.0
1008.6966666666667,13.998660000000001,1.1428708333333333,1009.8846808333333,574.9125,13.506745,1.1389075,575.1
1008.4033333333331,14.298810000000001,1.1439033333333328,1009.0887154166666,575.0179166666667,13.806895416666665,1.14159,575.2
1008.7824999999997,14.69901,1.1426020833333337,1008.5769720833335,575.1579166666667,14.207096666666665,1.1432958333333336,575.3
1008.695,15.09921,1.1428883333333333,1008.8489870833332,575.2770833333333,14.607299166666666,1.1423729166666667,575.4
1007.1050000000001,15.49941,1.1483162499999997,1008.4884441666665,575.3770833333333,15.007499166666667,1.1436008333333334,575.5
1007.41375,15.899610416666668,1.1472433333333327,1007.7288404166666,575.4770833333333,15.407699583333333,1.1461875000000001,575.6
1008.2894444444444,16.399861388888887,1.1442755555555555,1007.7328336111108,575.598611111111,15.90795,1.1461622222222223,575.7
1005.4091666666665,16.800060833333337,1.154130833333333,1007.8412908333333,575.6816666666667,16.30815,1.1457991666666667,575.8
1004.9916666666664,17.00016,1.1555616666666666,1007.3509441666669,575.7325000000001,16.50825,1.147485,575.9
1006.4097916666666,17.500410625,1.1506966666666676,1006.2052947916668,575.8797916666666,17.0085,1.1514027083333336,576.0
1005.8608333333332,18.000660833333338,1.1525675,1006.2427233333334,576.0016666666667,17.50875,1.1512683333333336,576.1
1006.1666666666665,18.200760833333334,1.1515258333333331,1006.3430566666667,576.0416666666666,17.70885,1.1509258333333334,576.2
1004.3533333333331,18.400860833333333,1.1577591666666665,1006.0749033333333,576.0925000000001,17.90895,1.1518475,576.3
1005.875625,18.901110625,1.1525260416666674,1005.4492462499998,576.2702083333334,18.409200000000002,1.1539893750000005,576.4
1007.4224999999998,19.60146055555556,1.1472255555555564,1006.5411258333334,576.4277777777778,19.10955,1.1502502777777779,576.5
1005.8880000000001,19.9433,1.152468,1007.040034,576.47,19.451388,1.148536,576.6
