Size,Time,RetracaoCubica,60ma_S,60ma_T,60ma_t,60ma_R,Temperature
2461.32,3030,1.01688,2453.33667,363.47,2145.0,1.03192,509.9
2462.8,3060,1.01505,2453.47933,368.38667,2175.0,1.03174,515.0
2468.95,3090,1.00748,2453.69433,373.315,2205.0,1.03147,520.2
2455.52,3120,1.0241,2453.81217,378.25333,2235.0,1.03133,525.3
2459.16,3150,1.01956,2453.9635,383.19,2265.0,1.03114,530.5
2458.98,3180,1.01978,2453.97,388.125,2295.0,1.03113,535.7
2460.31,3210,1.01813,2453.9955,393.07167,2325.0,1.0311,541.0
2449.54,3240,1.03162,2453.79033,398.03167,2355.0,1.03135,546.2
2449.54,3270,1.03162,2453.93467,403.01667,2385.0,1.03117,551.5
2440.54,3300,1.0430700000000002,2453.9085,408.01833,2415.0,1.0312,556.7
2435.66,3330,1.04936,2453.76783,413.00667,2445.0,1.03138,561.9
2414.46,3360,1.07724,2453.17417,418.00667,2475.0,1.03216,567.2
2410.31,3390,1.0828200000000001,2452.5505,423.00667,2505.0,1.03297,572.4
2386.72,3420,1.11524,2451.6665,428.02,2535.0,1.03416,577.7
2266.06,3450,1.30304,2448.696,433.02667,2565.0,1.03857,583.0
2358.28,3480,1.15608,2447.30183,438.03333,2595.0,1.04048,588.2
2358.86,3510,1.1552200000000001,2445.7785,443.04833,2625.0,1.04256,593.6
2322.85,3540,1.20979,2443.872,448.06833,2655.0,1.04527,598.9
2322.85,3570,1.20979,2441.642,453.09833,2685.0,1.04838,604.1
2289.58,3600,1.2633,2438.69917,458.13667,2715.0,1.05259,609.4
2270.68,3630,1.29511,2435.44133,463.18333,2745.0,1.05733,614.7
2256.6,3660,1.3195,2431.94883,468.23833,2775.0,1.06247,620.0
2215.04,3690,1.39517,2426.58033,473.31167,2805.0,1.07025,625.4
2217.35,3720,1.3908200000000002,2421.25033,478.41333,2835.0,1.07796,632.0
2217.35,3750,1.3908200000000002,2424.11467,483.52333,2865.0,1.07161,637.4
2217.35,3780,1.3908200000000002,2419.52867,488.62833,2895.0,1.07847,641.8
2217.35,3810,1.3908200000000002,2417.10417,493.73167,2925.0,1.08249,646.8
2217.35,3840,1.3908200000000002,2413.705,498.84,2955.0,1.08787,652.1
2217.35,3870,1.3908200000000002,2408.45567,503.955,2985.0,1.09549,657.4
2225.03,3900,1.37647,2403.5755,509.08,3015.0,1.1026,662.8
2201.72,3930,1.42065,2397.313,514.225,3045.0,1.11152,668.2
2175.46,3960,1.47272,2390.70017,519.365,3075.0,1.12121,673.5
2175.46,3990,1.47272,2387.07317,524.50833,3105.0,1.12732,678.9
2175.46,4020,1.47272,2382.42683,529.65833,3135.0,1.13477,684.4
2175.46,4050,1.47272,2377.75517,534.80833,3165.0,1.14225,689.4
2175.46,4080,1.47272,2372.976,539.96167,3195.0,1.14987,694.7
2182.38,4110,1.45875,2368.51733,545.12,3225.0,1.157,700.0
2182.38,4140,1.45875,2363.77167,550.28167,3255.0,1.16448,705.2
2182.38,4170,1.45875,2359.33083,555.445,3285.0,1.17158,710.3
2305.32,4200,1.2376,2356.713,560.61333,3315.0,1.17528,715.6
2305.32,4230,1.2376,2354.20383,565.78667,3345.0,1.17885,720.8
2186.48,4260,1.45056,2349.95467,570.96167,3375.0,1.18566,726.0
2188.62,4290,1.44631,2345.61783,576.14333,3405.0,1.19256,731.3
2188.62,4320,1.44631,2340.80383,581.32833,3435.0,1.20004,736.5
2245.89,4350,1.33847,2337.35517,586.53833,3465.0,1.20523,741.9
2188.62,4380,1.44631,2333.148,591.785,3495.0,1.21196,747.1
2212.93,4410,1.39917,2329.04733,597.01833,3525.0,1.21828,752.3
2084.81,4440,1.6733,2322.67533,602.24667,3555.0,1.22934,757.6
2084.81,4470,1.6733,2317.12967,607.47667,3585.0,1.23934,762.9
2212.94,4500,1.39915,2313.26467,612.70833,3615.0,1.24537,768.2
2229.74,4530,1.36776,2309.68267,617.94333,3645.0,1.25087,773.4
2234.92,4560,1.35827,2306.03633,623.18333,3675.0,1.2564,778.7
2302.78,4590,1.2417,2303.4545,628.42667,3705.0,1.26007,784.0
2244.56,4620,1.34085,2299.95983,633.67667,3735.0,1.26532,789.3
2241.81,4650,1.34579,2296.395,638.93,3765.0,1.27069,794.5
2304.42,4680,1.23905,2293.81033,644.18833,3795.0,1.27435,799.8
2304.42,4710,1.23905,2291.292,649.45333,3825.0,1.27794,805.3
2745.37,4740,0.73277,2296.0735,654.72167,3855.0,1.27314,810.6
2269.56,4770,1.29702,2292.88317,659.99833,3885.0,1.2778,816.1
2253.72,4800,1.32456,2289.426,665.28333,3915.0,1.28293,821.7
2253.72,4830,1.32456,2285.966,670.56833,3945.0,1.28806,827.0
2253.72,4860,1.32456,2282.48133,675.85667,3975.0,1.29322,832.3
2587.13,4890,0.8756299999999999,2284.451,681.15,4005.0,1.29102,837.8
2587.13,4920,0.8756299999999999,2286.6445,686.45333,4035.0,1.28854,843.5
2587.13,4950,0.8756299999999999,2288.77733,691.76167,4065.0,1.28614,849.0
2387.4,4980,1.11429,2287.58433,697.075,4095.0,1.28772,854.5
2258.22,5010,1.31666,2284.21617,702.38833,4125.0,1.2927,859.8
2255.97,5040,1.32061,2280.99,707.70833,4155.0,1.29751,865.4
2240.16,5070,1.34876,2277.50033,713.03,4185.0,1.3028,870.8
2665.68,5100,0.80048,2281.25267,718.355,4215.0,1.29875,876.2
2175.79,5130,1.47205,2276.9215,723.69167,4245.0,1.3058,882.1
2263.97,5160,1.30666,2274.41333,729.03833,4275.0,1.30962,888.0
2263.01,5190,1.3083200000000001,2271.95833,734.39833,4305.0,1.31338,894.0
2243.86,5220,1.3421,2269.57733,739.76167,4335.0,1.31716,899.5
2280.65,5250,1.27819,2269.8205,745.12833,4365.0,1.31675,905.0
2251.14,5280,1.32912,2268.03483,750.49667,4395.0,1.31963,910.3
2259.25,5310,1.3148600000000001,2266.37467,755.865,4425.0,1.32229,915.7
2269.8,5340,1.29661,2265.4905,761.23,4455.0,1.32374,920.8
2275.45,5370,1.28698,2264.7005,766.605,4485.0,1.32503,926.6
2248.62,5400,1.3336,2264.01783,771.98667,4515.0,1.3262,932.3
2279.28,5430,1.2805,2264.16117,777.38,4545.0,1.32595,938.3
2274.97,5460,1.28779,2264.46733,782.78,4575.0,1.32543,944.0
2274.51,5490,1.28857,2265.4585,788.17667,4605.0,1.32365,949.2
2280.2,5520,1.27895,2266.506,793.53,4635.0,1.32178,953.2
2282.05,5550,1.2758399999999999,2267.58433,798.855,4665.0,1.31987,956.9
2275.29,5580,1.28725,2268.55,804.155,4695.0,1.31814,959.8
2286.78,5610,1.26794,2269.70717,809.41333,4725.0,1.31609,962.3
2274.97,5640,1.28779,2270.6675,814.61,4755.0,1.31438,963.9
2273.14,5670,1.29091,2271.59733,819.75,4785.0,1.31271,965.8
2280.05,5700,1.2792,2272.51433,824.81667,4815.0,1.31109,966.8
2282.95,5730,1.27434,2273.86817,829.81833,4845.0,1.30865,968.3
2281.11,5760,1.27742,2275.629,834.74667,4875.0,1.3054,969.2
2254.48,5790,1.32323,2276.946,839.605,4905.0,1.30291,970.4
1796.76,5820,2.6139799999999997,2270.63433,844.38333,4935.0,1.32193,971.1
2280.8,5850,1.2779399999999999,2272.39,849.09167,4965.0,1.31868,971.9
2264.24,5880,1.30619,2273.86967,853.72333,4995.0,1.3159,972.6
2270.52,5910,1.29538,2275.33867,858.27833,5025.0,1.31318,973.3
2274.66,5940,1.2883200000000001,2276.87667,862.75667,5055.0,1.31034,973.9
2281.9,5970,1.2761,2278.53533,867.15833,5085.0,1.3073,974.4
2270.22,6000,1.29589,2277.95033,871.47833,5115.0,1.30827,974.8
