Size,Time,RetracaoCubica,60ma_S,60ma_T,60ma_t,60ma_R,Temperature
1080.47,0.0,1.0,,,,,545.1
1082.525416666667,0.20843541666666662,0.9943725000000002,,,,,545.3
1081.4633333333331,0.7086849999999999,0.9972572222222218,1081.87042,545.3575000000001,0.50025,0.99615,545.4
1083.2608333333335,1.1088850000000001,0.9922991666666666,1082.2186666666666,545.3816666666667,0.6169708333333334,0.9951874999999998,545.5
1085.5824999999995,1.409035,0.985985416666667,1082.8900975,545.4570833333333,0.9171220833333334,0.9933491666666668,545.6
1084.8820833333332,1.8092349999999995,0.9878737499999999,1084.0453329166664,545.5625,1.3173233333333336,0.9901754166666666,545.7
1085.6433333333334,2.1093866666666665,0.9858999999999999,1084.9278608333336,545.6525,1.6174741666666665,0.9877708333333333,545.8
1083.4387499999996,2.4095375000000003,0.9918808333333337,1084.9956108333336,545.7425,1.9176249999999995,0.9875995833333334,545.9
1080.5086111111111,2.9097850000000003,0.9999155555555552,1083.2391341666664,545.8888888888889,2.4178750000000004,0.9924344444444446,546.0
1082.0675000000003,3.4100350000000006,0.9955866666666666,1081.1258883333333,546.0224999999999,2.918125,0.9982095833333336,546.2
1080.0958333333335,3.810235,1.0010616666666667,1081.1387991666663,546.1425,3.318325,0.9981645833333334,546.3
1082.2495833333335,4.2104349999999995,0.9951008333333332,1081.3878133333335,546.2724999999999,3.7185237499999997,0.9974795833333334,546.4
1083.4808333333335,4.510585,0.9917083333333331,1081.5486375000003,546.3525,4.018671666666667,0.9970408333333333,546.5
1081.1499999999999,4.710684999999999,0.9981300000000001,1081.7887233333333,546.4125,4.21877,0.9963783333333334,546.6
1080.3824999999997,5.010834999999999,1.0002533333333334,1081.6752012499999,546.5179166666667,4.518920416666666,0.996687916666667,546.7
1075.8362499999996,5.619472916666666,1.0130645833333334,1076.6944583333334,546.7604166666667,5.127560416666667,1.0132770833333333,546.9
1063.2567999999999,5.6194736,1.0610348000000003,1076.7664608000002,546.7822,5.1275623999999995,1.0133731999999998,547.0
1071.6591666666666,6.1280600000000005,1.0248916666666668,1070.5967083333333,546.9480558333333,5.636150000000001,1.0330516666666665,547.1
1071.3224999999998,6.32816,1.0258608333333334,1068.8094308333334,547.0140308333333,5.836250000000001,1.0381099999999999,547.2
1069.1120833333332,6.62831,1.0322333333333333,1069.5734787499998,547.1025000000001,6.136397500000001,1.0329579166666667,547.3
1067.3241666666665,6.9284599999999985,1.0374225,1070.2229591666667,547.225,6.436545833333334,1.029035,547.5
1066.503333333333,7.128559999999999,1.0398125,1069.1165691666667,547.3341666666668,6.636645833333333,1.0322291666666665,547.6
1067.528333333333,7.328660000000002,1.036835,1068.1955133333333,547.4341666666666,6.8367450000000005,1.0349016666666666,547.7
1067.633333333333,7.6288100000000005,1.0365183333333332,1067.5374583333335,547.5841666666666,7.136895833333334,1.0368025,547.8
1064.0050000000003,7.92896,1.0471549999999998,1066.8326249999998,547.7233333333334,7.437045,1.0388633333333332,547.9
1065.94,8.129060833333334,1.0414683333333337,1066.5580550000002,547.8033333333334,7.637148333333333,1.0396683333333332,548.0
1065.8391666666669,8.329161666666666,1.0417916666666664,1066.533695,547.8833333333333,7.837250000000001,1.0397424999999998,548.1
1064.6991666666665,8.529260833333332,1.0451791666666665,1065.8406258333332,547.9633333333334,8.03735,1.0417783333333335,548.2
1064.1191666666668,8.829410833333334,1.0468320833333333,1065.1972158333335,548.09875,8.3375,1.0436720833333328,548.3
1063.1633333333336,9.129560000000001,1.0496575000000001,1064.6761933333335,548.2341666666666,8.637649999999999,1.0452100000000002,548.5
1061.5133333333335,9.329659999999999,1.0545408333333333,1063.8865825,548.3341666666668,8.83775,1.0475325000000002,548.6
1061.0075000000002,9.529760833333333,1.0560483333333333,1063.1263466666667,548.4341666666666,9.037849999999999,1.0497791666666665,548.7
1062.4175000000002,9.82991125,1.051867916666667,1062.3884866666665,548.5841666666666,9.338000000000001,1.0519545833333337,548.8
1061.8945833333337,10.23011125,1.0534170833333338,1062.0161170833333,548.7579166666667,9.7382,1.0530570833333335,548.9
1061.6166666666666,10.53026,1.0542433333333336,1062.0460133333333,548.8525,10.03835,1.0529683333333335,549.0
1059.4966666666667,10.73036,1.0605733333333334,1061.6679725,548.9233333333333,10.23845,1.0540941666666668,549.2
1061.5666666666673,11.030510000000001,1.0543949999999997,1061.1760966666668,549.05875,10.538599999999999,1.05556,549.3
1061.9900000000005,11.43071,1.0531233333333332,1061.1781670833334,549.2595833333335,10.938798749999998,1.0555512500000004,549.5
1061.1900000000003,11.81423590909091,1.055507272727273,1061.6442431818184,549.4325,11.322324545454546,1.054158181818182,549.6
